fname,kit,test,system,setpoint,job_time,job_time_readable,end_time,end_time_readable,handlername,DayOfWeek,month,week,quarter,year,IntID,ALID,AlarmText,LotParts,SubID,Source,Type,Class,Subclass,unknown1,Arg1,Arg2,RebootCount,ReinitCount,RetryCount,ClearCount,set_time,cleared_time,set_readable,cleared_readable,ElapsedTime,unknown2,unknown3,unknown4,Temperature,E10Mode,OpMode,StationMode,TesterMode,AirPLow,PartCount,CycleCount,unknown5,UserID,HandlerID,SiteID
T:/Lot_History\Lot_15_45_00_May-24-1653425100.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,-45.0,1653425100,"15:45:00 24-May-2022",1653437164,"19:06:04 24-May-2022",MTX07,1,5,21,2.6153846153846154,2022,216,12152,"ALARM12152-Right Test-Site PnP parts not Found on nest(s) %s, after z nests raise on a pick operation. Open rear door, remove device to push Clear",0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,A4,,0,0,1,0,1653432393,1653434551,17:46:33 24-May-2022,18:22:31 24-May-2022,2158,-1,0,0,-45.0,Alarm,Running,1,5,0,35396,35396,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_15_45_00_May-24-1653425100.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,-45.0,1653425100,"15:45:00 24-May-2022",1653437164,"19:06:04 24-May-2022",MTX07,1,5,21,2.6153846153846154,2022,217,12151,"ALARM12151-Right Test-Site PnP found unexpected part on nest(s) %s. Open rear door, remove device to push Clear",0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,A4,,0,0,1,0,1653434532,1653434551,18:22:12 24-May-2022,18:22:31 24-May-2022,19,-1,0,0,-45.0,Alarm,Running,1,5,0,35716,35716,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_15_45_00_May-24-1653425100.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,-45.0,1653425100,"15:45:00 24-May-2022",1653437164,"19:06:04 24-May-2022",MTX07,1,5,21,2.6153846153846154,2022,218,12150,ALARM12150-Right Test-Site PnP pick operation unable to pick up parts on nest(s) %s.,0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,A4,,0,0,1,0,1653435685,1653435822,18:41:25 24-May-2022,18:43:42 24-May-2022,137,-1,0,0,-45.0,Alarm,Running,1,5,0,35748,35748,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_18_46_04_May-23-1653349564.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,150.0,1653349564,"18:46:04 23-May-2022",1653362089,"22:14:49 23-May-2022",MTX07,1,5,21,2.6153846153846154,2022,215,10481,ALARM10481-Unable to Read Tray Sensor on Dock TPS,200,SC1_Handler:Tray_Xport,0,User,Assist,Other,,DOCK_TPS,,0,0,1,0,1653352503,1653352609,19:35:03 23-May-2022,19:36:49 23-May-2022,106,-1,0,0,150.0,Alarm,Initializing,1,1,0,34818,34818,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_06_56_19_May-21-1653134179.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,100.0,1653134179,"06:56:19 21-May-2022",1653176608,"18:43:28 21-May-2022",MTX07,5,5,20,2.5384615384615383,2022,212,11952,"ALARM11952-Left Test-Site PnP parts not Found on nest(s) %s, after z nests raise on a pick operation.",0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,B1,,0,0,1,0,1653141253,1653144399,08:54:13 21-May-2022,09:46:39 21-May-2022,3146,-1,0,0,-45.0,Alarm,Running,1,1,0,33886,33886,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_06_56_19_May-21-1653134179.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,100.0,1653134179,"06:56:19 21-May-2022",1653176608,"18:43:28 21-May-2022",MTX07,5,5,20,2.5384615384615383,2022,213,11951,"ALARM11951-Left Test-Site PnP Found unexpected part on nest(s) %s.  Open rear door, remove device to push Clear",0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,B1,,0,0,0,1,1653143975,1653144367,09:39:35 21-May-2022,09:46:07 21-May-2022,392,-1,0,0,-45.0,Alarm,Diag_Recovery,1,1,0,33972,33972,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_06_56_19_May-21-1653134179.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,100.0,1653134179,"06:56:19 21-May-2022",1653176608,"18:43:28 21-May-2022",MTX07,5,5,20,2.5384615384615383,2022,214,11950,ALARM11950-Left Test-Site PnP pick operation unable to pick up parts on nest(s) %s.,0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,B1,,0,0,0,1,1653144400,1653144953,09:46:40 21-May-2022,09:55:53 21-May-2022,553,-1,0,0,-45.0,Alarm,Running,1,1,0,33972,33972,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_04_02_29_May-16-1652691749.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,-45.0,1652691749,"04:02:29 16-May-2022",1652764877,"00:21:17 17-May-2022",MTX07,0,5,20,2.5384615384615383,2022,211,12565,ALARM12565-Output PnP parts not found on Z-Head(s) %s before Z-Axis goes down for place operation at %s.,200,SC1_Handler:PnP_Output,1,Machine,Assist,Other,,A1,TPS3,0,0,1,0,1652720529,1652723251,12:02:09 16-May-2022,12:47:31 16-May-2022,2722,-1,0,0,-45.0,Alarm,Running,1,1,0,30946,30946,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_05_46_58_May-14-1652525218.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,-45.0,1652525218,"05:46:58 14-May-2022",1652584074,"22:07:54 14-May-2022",MTX07,5,5,19,2.4615384615384617,2022,209,11950,ALARM11950-Left Test-Site PnP pick operation unable to pick up parts on nest(s) %s.,0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,A3,,0,0,0,1,1652550200,1652576713,12:43:20 14-May-2022,20:05:13 14-May-2022,26513,-1,0,0,-45.0,Alarm,Running,1,1,0,29165,29165,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_05_46_58_May-14-1652525218.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,-45.0,1652525218,"05:46:58 14-May-2022",1652584074,"22:07:54 14-May-2022",MTX07,5,5,19,2.4615384615384617,2022,210,12163,"ALARM12163-Handler's Contactor %s stuck device. Open rear door, remove device to push Clear",0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,B1,,0,0,0,1,1652550308,1652576702,12:45:08 14-May-2022,20:05:02 14-May-2022,26394,-1,0,0,-45.0,Alarm,Running,1,1,0,29175,29175,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_06_22_16_May-13-1652440936.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,25.0,1652440936,"06:22:16 13-May-2022",1652487130,"19:12:10 13-May-2022",MTX07,4,5,19,2.4615384615384617,2022,208,10411,ALARM10411-Unable to Read Tray Sensor on In TPS,200,SC1_Handler:Tray_Xport,0,User,Assist,Other,,INPUT_TPS,,0,0,2,0,1652446145,1652452216,07:49:05 13-May-2022,09:30:16 13-May-2022,6071,-1,0,0,150.0,Alarm,Diag_Recovery,1,1,0,28392,28392,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_03_51_39_May-12-1652345499.log,11mm_297_X8_FCPBGA,FINAL_TEST,MTX-07_System1,40.0,1652345499,"03:51:39 12-May-2022",1652371481,"11:04:41 12-May-2022",MTX07,3,5,19,2.4615384615384617,2022,207,12155,"ALARM12155-Right Test-Site PnP lost part on nest(s) %s.  Open rear door, remove device to push Clear",0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,B3,,0,0,0,1,1652349117,1652355400,04:51:57 12-May-2022,06:36:40 12-May-2022,6283,-1,0,0,-45.0,Alarm,Running,1,1,0,27681,27681,,5,MTX-07,NXPAUS
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,5,5,20,2.5384615384615383,2022,60,10962,"ALARM10962-Transfer PnP parts not found on Z-Head(s) %s, after Z-Heads raise on a pick operation at %s.",200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,A1,Boat1,0,0,4,0,1653175799,1653176145,18:29:59 21-May-2022,18:35:45 21-May-2022,346,-1,0,0,-45.0,Alarm,Flushing,1,1,0,540,540,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,61,14509,ALARM14509-Text not found,0,SC1_Handler:KryoProxy,1,User,Assist,Reboot,,,,1,0,0,0,1653179596,1653181354,19:33:16 21-May-2022,20:02:34 21-May-2022,1758,-1,0,0,50.0,Alarm,Running,1,1,0,540,540,,NA,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,62,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653187663,1653188025,21:47:43 21-May-2022,21:53:45 21-May-2022,362,-1,0,0,-45.0,Alarm,Running,1,1,0,540,540,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,63,14104,ALARM14104-Boat Xport Conveyor failed to move.,77,SC1_Handler:Boat_Xport,0,User,Assist,Reboot,,,,1,0,0,0,1653198549,1653198948,00:49:09 22-May-2022,00:55:48 22-May-2022,399,-1,0,0,-45.0,Unknown,Initializing,1,1,0,540,540,,NA,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,64,14104,ALARM14104-Boat Xport Conveyor failed to move.,85,SC1_Handler:Boat_Xport,0,User,Assist,Other,,,,0,0,1,0,1653205445,1653205472,02:44:05 22-May-2022,02:44:32 22-May-2022,27,-1,0,0,86.0,Alarm,Initializing,1,1,0,540,540,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,65,12704,ALARM12704-Contactor Z-Axis unable to complete move. %s,254,SC1_Handler:Ts_Contactor,0,User,Assist,Reboot,,(target = 0.0530),,1,0,0,0,1653206099,1653206537,02:54:59 22-May-2022,03:02:17 22-May-2022,438,-1,0,0,86.0,Alarm,Running,1,1,0,540,540,,NA,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,66,11923,ALARM11923-Left Test-Site PnP Z-Axis unable to Home.,84,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,,,0,0,1,0,1653207297,1653207578,03:14:57 22-May-2022,03:19:38 22-May-2022,281,-1,0,0,-45.0,Alarm,Initializing,1,1,0,540,540,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,67,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653211823,1653213905,04:30:23 22-May-2022,05:05:05 22-May-2022,2082,-1,0,0,-45.0,Alarm,Running,1,1,0,560,560,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,68,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653214562,1653214693,05:16:02 22-May-2022,05:18:13 22-May-2022,131,-1,0,0,-45.0,Alarm,Running,1,1,0,575,575,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,69,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653215925,1653215928,05:38:45 22-May-2022,05:38:48 22-May-2022,3,-1,0,0,-45.0,Alarm,Running,1,1,0,585,585,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,70,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653216481,1653232128,05:48:01 22-May-2022,10:08:48 22-May-2022,15647,-1,0,0,-45.0,Alarm,Running,1,1,0,595,595,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,71,11950,ALARM11950-Left Test-Site PnP pick operation unable to pick up parts on nest(s) %s.,0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,A1 B1,,0,0,2,0,1653232569,1653232652,10:16:09 22-May-2022,10:17:32 22-May-2022,83,-1,0,0,25.0,Alarm,Flushing,1,1,0,600,600,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,72,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,2,0,1653243989,1653249108,13:26:29 22-May-2022,14:51:48 22-May-2022,5119,-1,0,0,-45.0,Alarm,Running,1,1,0,700,700,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,73,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,2,0,1653249486,1653252978,14:58:06 22-May-2022,15:56:18 22-May-2022,3492,-1,0,0,-45.0,Alarm,Running,1,1,0,715,715,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,74,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,2,0,1653253554,1653256725,16:05:54 22-May-2022,16:58:45 22-May-2022,3171,-1,0,0,-45.0,Alarm,Running,1,1,0,730,730,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,75,11926,ALARM11926-Left Test-Site PnP Z-Axis failed to complete Drift Check.,84,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,,,0,0,3,0,1653254148,1653256725,16:15:48 22-May-2022,16:58:45 22-May-2022,2577,-1,0,0,-45.0,Alarm,Diag_Recovery,1,1,0,735,735,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_20_55_22_May-20-1653098122.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,130.0,1653098122,"20:55:22 20-May-2022",1653290432,"02:20:32 23-May-2022",MTXA01,6,5,20,2.5384615384615383,2022,76,11923,ALARM11923-Left Test-Site PnP Z-Axis unable to Home.,84,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,,,0,0,1,0,1653256732,1653257100,16:58:52 22-May-2022,17:05:00 22-May-2022,368,-1,0,0,-45.0,Alarm,Initializing,1,1,0,735,735,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,45,11923,ALARM11923-Left Test-Site PnP Z-Axis unable to Home.,10003,SC1_Handler:Ts_Head_Left,0,User,Assist,Reboot,,,,1,0,2,0,1653008352,1653008770,19:59:12 19-May-2022,20:06:10 19-May-2022,418,-1,0,0,50.0,Alarm,Initializing,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,46,11923,ALARM11923-Left Test-Site PnP Z-Axis unable to Home.,10003,SC1_Handler:Ts_Head_Left,0,User,Assist,Reboot,,,,1,0,0,0,1653009283,1653011466,20:14:43 19-May-2022,20:51:06 19-May-2022,2183,-1,0,0,50.0,Unknown,Initializing,1,1,0,436,436,,NA,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,47,14570,ALARM14570-Text not found,0,SC1_Handler:KryoProxy,1,User,Assist,Reboot,,ReadDataValues,0,1,0,0,0,1653009957,1653011466,20:25:57 19-May-2022,20:51:06 19-May-2022,1509,-1,0,0,50.0,Alarm,Initializing,1,1,0,436,436,,NA,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,48,11923,ALARM11923-Left Test-Site PnP Z-Axis unable to Home.,10003,SC1_Handler:Ts_Head_Left,0,User,Assist,Reboot,,,,1,0,1,0,1653011765,1653027355,20:56:05 19-May-2022,01:15:55 20-May-2022,15590,-1,0,0,40.0,Unknown,Initializing,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,49,10870,ALARM10870-Boat Xport Access Doors failed to open door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653027883,1653027973,01:24:43 20-May-2022,01:26:13 20-May-2022,90,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,50,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653027976,1653028173,01:26:16 20-May-2022,01:29:33 20-May-2022,197,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,51,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,1,0,1653028248,1653028576,01:30:48 20-May-2022,01:36:16 20-May-2022,328,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,52,12543,ALARM12543-Output PnP X-Pitch Axis unable to Home.,93,SC1_Handler:PnP_Output,1,Machine,Assist,Other,,,,0,0,1,0,1653029503,1653029553,01:51:43 20-May-2022,01:52:33 20-May-2022,50,-1,0,0,25.0,Productive,Initializing,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,53,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,2,0,1653029594,1653030649,01:53:14 20-May-2022,02:10:49 20-May-2022,1055,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,54,10850,ALARM10850-Boat Xport Access Doors failed to open door at Input,200,SC1_Handler:PnP_Input,0,User,Assist,Other,,,,0,0,1,0,1653040227,1653040509,04:50:27 20-May-2022,04:55:09 20-May-2022,282,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,55,10860,ALARM10860-Boat Xport Access Doors failed to close door at Input,200,SC1_Handler:PnP_Input,0,User,Assist,Other,,,,0,0,1,0,1653040533,1653040578,04:55:33 20-May-2022,04:56:18 20-May-2022,45,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,56,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Other,,,,0,0,2,0,1653040536,1653041898,04:55:36 20-May-2022,05:18:18 20-May-2022,1362,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,57,10850,ALARM10850-Boat Xport Access Doors failed to open door at Input,200,SC1_Handler:PnP_Input,0,User,Assist,Reboot,,,,1,0,2,0,1653042104,1653042936,05:21:44 20-May-2022,05:35:36 20-May-2022,832,-1,0,0,25.0,Alarm,Running,1,1,0,436,436,,No User Logged In,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,58,10860,ALARM10860-Boat Xport Access Doors failed to close door at Input,200,SC1_Handler:PnP_Input,0,User,Assist,Reboot,,,,1,0,1,0,1653043205,1653060064,05:40:05 20-May-2022,10:21:04 20-May-2022,16859,-1,0,0,25.0,Alarm,Initializing,1,1,0,436,436,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_19_26_24_May-19-1653006384.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1653006384,"19:26:24 19-May-2022",1653098123,"20:55:23 20-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,59,10880,ALARM10880-Boat Xport Access Doors failed to close door at Output,200,SC1_Handler:PnP_Transfer,0,User,Assist,Reboot,,,,1,0,1,0,1653043205,1653060064,05:40:05 20-May-2022,10:21:04 20-May-2022,16859,-1,0,0,25.0,Alarm,Initializing,1,1,0,436,436,,5,MTX-A01,NXP-ATX
T:/Lot_History\Lot_02_57_37_May-19-1652947057.log,19mm_525_x5_FFLBGA,Final_Test,MTX-A01_SYSTEM,25.0,1652947057,"02:57:37 19-May-2022",1653006385,"19:26:25 19-May-2022",MTXA01,4,5,20,2.5384615384615383,2022,44,11923,ALARM11923-Left Test-Site PnP Z-Axis unable to Home.,84,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,,,0,0,7,0,1653005285,-,19:08:05 19-May-2022,-,784,-1,0,0,25.0,Alarm,Initializing,1,1,0,436,436,,5,MTX-A01,NXP-ATX
