fname,kit,test,system,setpoint,job_time,job_time_readable,end_time,end_time_readable,handlername,DayOfWeek,month,week,quarter,year,IntID,ALID,AlarmText,LotParts,SubID,Source,Type,Class,Subclass,unknown1,Arg1,Arg2,RebootCount,ReinitCount,RetryCount,ClearCount,set_time,cleared_time,set_readable,cleared_readable,ElapsedTime,unknown2,unknown3,unknown4,Temperature,E10Mode,OpMode,StationMode,TesterMode,AirPLow,PartCount,CycleCount,unknown5,UserID,HandlerID,SiteID
T:/Lot_History\Lot_18_44_38_May-17-1652831078.log,29mm_1313_x4_FFLBGA,FINAL_TEST,MTX-A04_SystemATC,125.0,1652831078,"18:44:38 17-May-2022",1652894327,"12:18:47 18-May-2022",MTXA04,2,5,20,2.5384615384615383,2022,59,14103,ALARM14103-Boat Xport Conveyor failed to home.,77,SC1_Handler:Boat_Xport,0,User,Assist,Other,,0,,0,0,0,0,1652867070,1652867264,04:44:30 18-May-2022,04:47:44 18-May-2022,194,-1,0,0,50.0,Alarm,Initializing,1,1,0,8477,8477,,NA,MTX-A04,
T:/Lot_History\Lot_18_44_38_May-17-1652831078.log,29mm_1313_x4_FFLBGA,FINAL_TEST,MTX-A04_SystemATC,125.0,1652831078,"18:44:38 17-May-2022",1652894327,"12:18:47 18-May-2022",MTXA04,2,5,20,2.5384615384615383,2022,60,14103,ALARM14103-Boat Xport Conveyor failed to home.,106,SC1_Handler:Boat_Xport,0,User,Assist,Other,,0,,0,0,2,0,1652878339,1652884937,07:52:19 18-May-2022,09:42:17 18-May-2022,6598,-1,0,0,50.0,Alarm,Initializing,1,1,0,8477,8477,,5,MTX-A04,
T:/Lot_History\Lot_19_57_06_May-16-1652749026.log,29mm_1313_x4_FFLBGA,FINAL_TEST,MTX-A04_SystemATC,25.0,1652749026,"19:57:06 16-May-2022",1652831079,"18:44:39 17-May-2022",MTXA04,1,5,20,2.5384615384615383,2022,54,14103,ALARM14103-Boat Xport Conveyor failed to home.,67,SC1_Handler:Boat_Xport,0,User,Assist,Other,,0,,0,0,1,0,1652830717,,18:38:37 17-May-2022,,0,-1,0,0,25.0,Alarm,Initializing,1,1,0,8084,8084,,5,MTX-A04,
T:/Lot_History\Lot_02_52_24_Jun-04-1654329144.log,15mm_548_x4_BDBGA,FinalTest,MTX-A06_SystemATC,25.0,1654329144,"02:52:24 4-Jun-2022",1654344357,"07:05:57 4-Jun-2022",MTXA06,5,6,22,2.6923076923076925,2022,37,10960,ALARM10960-Transfer PnP pick operation unable to pick up parts on Z-Head(s) %s at %s.,200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,A1,Boat4,0,0,2,0,1654337033,1654341882,05:03:53 04-Jun-2022,06:24:42 04-Jun-2022,4849,-1,0,0,25.0,Alarm,Running,1,1,0,12406,12406,,5,MTX-A06,
T:/Lot_History\Lot_06_04_07_May-28-1653735847.log,15mm_548_x4_BDBGA,FinalTest,MTX-A06_SystemATC,25.0,1653735847,"06:04:07 28-May-2022",1654329145,"02:52:25 4-Jun-2022",MTXA06,5,6,22,2.6923076923076925,2022,35,10960,ALARM10960-Transfer PnP pick operation unable to pick up parts on Z-Head(s) %s at %s.,200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,B2,Boat3,0,0,3,0,1654328531,1654328624,02:42:11 04-Jun-2022,02:43:44 04-Jun-2022,93,-1,0,0,25.0,Alarm,Running,1,5,0,12278,12278,,5,MTX-A06,
T:/Lot_History\Lot_06_04_07_May-28-1653735847.log,15mm_548_x4_BDBGA,FinalTest,MTX-A06_SystemATC,25.0,1653735847,"06:04:07 28-May-2022",1654329145,"02:52:25 4-Jun-2022",MTXA06,5,6,22,2.6923076923076925,2022,36,11950,ALARM11950-Left Test-Site PnP pick operation unable to pick up parts on nest(s) %s.,0,SC1_Handler:Ts_Head_Left,0,User,Assist,Other,,A4 B4,,0,0,5,0,1654328636,1654328839,02:43:56 04-Jun-2022,02:47:19 04-Jun-2022,203,-1,0,0,25.0,Alarm,Running,1,5,0,12278,12278,,5,MTX-A06,
T:/Lot_History\Lot_17_41_43_May-19-1653000103.log,15mm_548_x4_FFLBGA,FinalTest,MTX-A06_SystemATC,105.0,1653000103,"17:41:43 19-May-2022",1653722803,"02:26:43 28-May-2022",MTXA06,4,5,20,2.5384615384615383,2022,34,10040,ALARM10040-Ionizer Imbalance Detected in Testsite Zone value %s exceeds %s,0,SC1_Handler:MC,1,User,Assist,Other,,-29.1,-25.0,0,0,0,0,1653005637,1653006445,19:13:57 19-May-2022,19:27:25 19-May-2022,808,-1,0,0,50.0,Alarm,Running,1,1,0,12095,12095,,NA,MTX-A06,
T:/Lot_History\Lot_13_56_10_Jun-04-1654368970.log,19mm_525_x5_FFLBGA,FINAL_TEST,MTX-A09_SystemATC,0.0,1654368970,"13:56:10 4-Jun-2022",1654427803,"06:16:43 5-Jun-2022",MTXA09,6,6,22,2.6923076923076925,2022,435,10960,ALARM10960-Transfer PnP pick operation unable to pick up parts on Z-Head(s) %s at %s.,200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,B1^B2^B3,Shuttle_Input_Left,0,0,0,1,1654390788,1654391582,19:59:48 04-Jun-2022,20:13:02 04-Jun-2022,794,-1,0,0,-45.0,Alarm,Running,1,1,0,138990,138990,,5,MTX-A09,
T:/Lot_History\Lot_13_56_10_Jun-04-1654368970.log,19mm_525_x5_FFLBGA,FINAL_TEST,MTX-A09_SystemATC,0.0,1654368970,"13:56:10 4-Jun-2022",1654427803,"06:16:43 5-Jun-2022",MTXA09,6,6,22,2.6923076923076925,2022,436,10960,ALARM10960-Transfer PnP pick operation unable to pick up parts on Z-Head(s) %s at %s.,200,SC1_Handler:PnP_Transfer,1,Machine,Assist,Other,,B1^B2,Shuttle_Input_Left,0,0,0,1,1654391591,1654391652,20:13:11 04-Jun-2022,20:14:12 04-Jun-2022,61,-1,0,0,-45.0,Alarm,Running,1,1,0,138993,138993,,5,MTX-A09,
T:/Lot_History\Lot_05_22_55_Jun-02-1654165375.log,19mm_525_x5_FFLBGA,FINAL_TEST,MTX-A09_SystemATC,130.0,1654165375,"05:22:55 2-Jun-2022",1654213522,"18:45:22 2-Jun-2022",MTXA09,3,6,22,2.6923076923076925,2022,434,10333,"ALARM10333-Tray is missing or not seated properly on the ATT Head. Please replace the tray, seat it properly or check the sensors. Must Unlock Handler Door for Clear option. %s",200,SC1_Handler:Tray_Xport,0,User,Assist,Other,,TrayStack1:Remove_Tray,,0,0,1,0,1654180826,1654181293,09:40:26 02-Jun-2022,09:48:13 02-Jun-2022,467,-1,0,0,130.0,Alarm,Running,1,4,0,136064,136064,,5,MTX-A09,
T:/Lot_History\Lot_21_40_54_May-16-1652755254.log,19mm_525_x5_FFLBGA,FINAL_TEST,MTX-A09_SystemATC,125.0,1652755254,"21:40:54 16-May-2022",1652766615,"00:50:15 17-May-2022",MTXA09,1,5,20,2.5384615384615383,2022,433,12150,ALARM12150-Right Test-Site PnP pick operation unable to pick up parts on nest(s) %s.,0,SC1_Handler:Ts_Head_Right,0,User,Assist,Other,,B2,,0,0,0,1,1652758438,1652760000,22:33:58 16-May-2022,23:00:00 16-May-2022,1562,-1,0,0,-45.0,Alarm,Running,1,1,0,125729,125729,,5,MTX-A09,
T:/Lot_History\Lot_14_25_13_May-10-1652210713.log,19mm_525_x5_FFLBGA,FINAL_TEST,MTX-A09_SystemATC,-45.0,1652210713,"14:25:13 10-May-2022",1652395984,"17:53:04 12-May-2022",MTXA09,3,5,19,2.4615384615384617,2022,432,14103,ALARM14103-Boat Xport Conveyor failed to home.,67,SC1_Handler:Boat_Xport,0,User,Assist,Other,,0,,0,0,1,0,1652367563,1652367922,09:59:23 12-May-2022,10:05:22 12-May-2022,359,-1,0,0,130.0,Alarm,Initializing,1,4,0,122958,122958,,5,MTX-A09,
